uby	ubd	total_reads	year	unitbox	doy	box_in_study
2_14_2018	2_14_170	4077	2018	2_14	170	Yes
2_14_2018	2_14_171	4872	2018	2_14	171	Yes
2_14_2018	2_14_172	8278	2018	2_14	172	Yes
2_14_2018	2_14_173	5470	2018	2_14	173	Yes
2_14_2018	2_14_180	52	2018	2_14	180	Yes
2_14_2018	2_14_181	74	2018	2_14	181	Yes
2_14_2018	2_14_182	19	2018	2_14	182	Yes
2_15_2019	2_15_101	450	2019	2_15	101	Yes
2_15_2019	2_15_102	394	2019	2_15	102	Yes
2_15_2019	2_15_103	230	2019	2_15	103	Yes
2_15_2019	2_15_104	53	2019	2_15	104	Yes
2_15_2019	2_15_106	466	2019	2_15	106	Yes
2_15_2019	2_15_107	135	2019	2_15	107	Yes
2_15_2019	2_15_108	68	2019	2_15	108	Yes
2_15_2019	2_15_109	193	2019	2_15	109	Yes
2_15_2019	2_15_110	78	2019	2_15	110	Yes
2_15_2019	2_15_111	66	2019	2_15	111	Yes
2_15_2019	2_15_112	364	2019	2_15	112	Yes
2_15_2019	2_15_113	340	2019	2_15	113	Yes
2_15_2019	2_15_114	44	2019	2_15	114	Yes
2_15_2019	2_15_115	264	2019	2_15	115	Yes
2_15_2019	2_15_116	119	2019	2_15	116	Yes
2_15_2019	2_15_118	255	2019	2_15	118	Yes
2_15_2019	2_15_119	773	2019	2_15	119	Yes
2_15_2019	2_15_120	280	2019	2_15	120	Yes
2_15_2019	2_15_121	358	2019	2_15	121	Yes
2_15_2019	2_15_122	513	2019	2_15	122	Yes
2_15_2019	2_15_123	63	2019	2_15	123	Yes
2_15_2019	2_15_124	6	2019	2_15	124	Yes
2_15_2019	2_15_125	3	2019	2_15	125	Yes
2_15_2019	2_15_139	2	2019	2_15	139	Yes
2_15_2019	2_15_141	2	2019	2_15	141	Yes
2_15_2019	2_15_144	12	2019	2_15	144	Yes
2_15_2019	2_15_145	8	2019	2_15	145	Yes
2_15_2019	2_15_150	184	2019	2_15	150	Yes
2_15_2019	2_15_151	805	2019	2_15	151	Yes
2_15_2019	2_15_152	1027	2019	2_15	152	Yes
2_15_2019	2_15_153	806	2019	2_15	153	Yes
2_15_2019	2_15_154	218	2019	2_15	154	Yes
2_15_2019	2_15_155	346	2019	2_15	155	Yes
2_15_2019	2_15_156	541	2019	2_15	156	Yes
2_15_2019	2_15_157	351	2019	2_15	157	Yes
2_15_2019	2_15_158	541	2019	2_15	158	Yes
2_15_2019	2_15_159	940	2019	2_15	159	Yes
2_15_2019	2_15_160	742	2019	2_15	160	Yes
2_15_2019	2_15_161	466	2019	2_15	161	Yes
2_15_2019	2_15_162	327	2019	2_15	162	Yes
2_15_2019	2_15_163	331	2019	2_15	163	Yes
2_15_2019	2_15_164	26	2019	2_15	164	Yes
2_15_2019	2_15_165	216	2019	2_15	165	Yes
2_15_2019	2_15_166	1049	2019	2_15	166	Yes
2_15_2019	2_15_167	205	2019	2_15	167	Yes
2_15_2019	2_15_168	124	2019	2_15	168	Yes
2_15_2019	2_15_169	12	2019	2_15	169	Yes
2_15_2019	2_15_170	34	2019	2_15	170	Yes
2_15_2019	2_15_173	6	2019	2_15	173	Yes
2_18_2018	2_18_145	5057	2018	2_18	145	Yes
2_18_2018	2_18_146	9537	2018	2_18	146	Yes
2_18_2018	2_18_147	1572	2018	2_18	147	Yes
2_18_2018	2_18_148	6171	2018	2_18	148	Yes
2_18_2018	2_18_149	8442	2018	2_18	149	Yes
2_18_2018	2_18_150	5139	2018	2_18	150	Yes
2_18_2018	2_18_151	2909	2018	2_18	151	Yes
2_18_2018	2_18_152	4976	2018	2_18	152	Yes
2_18_2018	2_18_153	486	2018	2_18	153	Yes
2_18_2018	2_18_154	990	2018	2_18	154	Yes
2_18_2018	2_18_155	982	2018	2_18	155	Yes
2_18_2018	2_18_156	257	2018	2_18	156	Yes
2_18_2018	2_18_157	267	2018	2_18	157	Yes
2_18_2018	2_18_158	1270	2018	2_18	158	Yes
2_18_2018	2_18_159	1716	2018	2_18	159	Yes
2_18_2018	2_18_160	1973	2018	2_18	160	Yes
2_18_2018	2_18_161	1918	2018	2_18	161	Yes
2_18_2018	2_18_162	2416	2018	2_18	162	Yes
2_18_2018	2_18_163	1681	2018	2_18	163	Yes
2_18_2018	2_18_164	1658	2018	2_18	164	Yes
2_18_2018	2_18_165	1063	2018	2_18	165	Yes
2_18_2018	2_18_166	1619	2018	2_18	166	Yes
2_18_2018	2_18_167	2017	2018	2_18	167	Yes
2_18_2018	2_18_168	2316	2018	2_18	168	Yes
2_18_2018	2_18_169	5486	2018	2_18	169	Yes
2_18_2018	2_18_170	7555	2018	2_18	170	Yes
2_18_2018	2_18_171	15715	2018	2_18	171	Yes
2_18_2018	2_18_172	18296	2018	2_18	172	Yes
2_18_2018	2_18_173	19247	2018	2_18	173	Yes
2_18_2018	2_18_174	4570	2018	2_18	174	Yes
2_18_2018	2_18_175	76	2018	2_18	175	Yes
2_18_2018	2_18_176	66	2018	2_18	176	Yes
2_18_2018	2_18_177	9	2018	2_18	177	Yes
2_18_2018	2_18_179	6	2018	2_18	179	Yes
2_18_2018	2_18_180	87	2018	2_18	180	Yes
2_18_2018	2_18_181	21	2018	2_18	181	Yes
2_18_2018	2_18_185	1	2018	2_18	185	Yes
2_18_2018	2_18_187	2	2018	2_18	187	Yes
2_19_2019	2_19_101	1	2019	2_19	101	Yes
2_19_2019	2_19_102	269	2019	2_19	102	Yes
2_19_2019	2_19_103	305	2019	2_19	103	Yes
2_19_2019	2_19_104	49	2019	2_19	104	Yes
2_19_2019	2_19_109	658	2019	2_19	109	Yes
2_19_2019	2_19_110	357	2019	2_19	110	Yes
2_19_2019	2_19_111	102	2019	2_19	111	Yes
2_19_2019	2_19_112	117	2019	2_19	112	Yes
2_19_2019	2_19_113	1052	2019	2_19	113	Yes
2_19_2019	2_19_114	18	2019	2_19	114	Yes
2_19_2019	2_19_115	403	2019	2_19	115	Yes
2_19_2019	2_19_116	128	2019	2_19	116	Yes
2_19_2019	2_19_121	356	2019	2_19	121	Yes
2_19_2019	2_19_122	791	2019	2_19	122	Yes
2_19_2019	2_19_123	1437	2019	2_19	123	Yes
2_19_2019	2_19_124	136	2019	2_19	124	Yes
2_19_2019	2_19_125	780	2019	2_19	125	Yes
2_19_2019	2_19_126	1338	2019	2_19	126	Yes
2_19_2019	2_19_128	807	2019	2_19	128	Yes
2_19_2019	2_19_129	605	2019	2_19	129	Yes
2_19_2019	2_19_130	1076	2019	2_19	130	Yes
2_19_2019	2_19_131	341	2019	2_19	131	Yes
2_19_2019	2_19_132	23	2019	2_19	132	Yes
2_19_2019	2_19_133	19	2019	2_19	133	Yes
2_19_2019	2_19_134	35	2019	2_19	134	Yes
2_19_2019	2_19_135	92	2019	2_19	135	Yes
2_19_2019	2_19_136	747	2019	2_19	136	Yes
2_19_2019	2_19_137	289	2019	2_19	137	Yes
2_19_2019	2_19_138	338	2019	2_19	138	Yes
2_19_2019	2_19_139	678	2019	2_19	139	Yes
2_19_2019	2_19_140	454	2019	2_19	140	Yes
2_19_2019	2_19_141	147	2019	2_19	141	Yes
2_19_2019	2_19_142	268	2019	2_19	142	Yes
2_19_2019	2_19_143	308	2019	2_19	143	Yes
2_19_2019	2_19_144	327	2019	2_19	144	Yes
2_19_2019	2_19_145	750	2019	2_19	145	Yes
2_19_2019	2_19_146	2074	2019	2_19	146	Yes
2_19_2019	2_19_147	2223	2019	2_19	147	Yes
2_19_2019	2_19_148	458	2019	2_19	148	Yes
2_19_2019	2_19_149	177	2019	2_19	149	Yes
2_19_2019	2_19_150	291	2019	2_19	150	Yes
2_19_2019	2_19_151	651	2019	2_19	151	Yes
2_19_2019	2_19_152	955	2019	2_19	152	Yes
2_19_2019	2_19_153	390	2019	2_19	153	Yes
2_19_2019	2_19_154	260	2019	2_19	154	Yes
2_19_2019	2_19_162	2	2019	2_19	162	Yes
2_19_2019	2_19_170	2	2019	2_19	170	Yes
2_19_2019	2_19_171	1	2019	2_19	171	Yes
2_19_2019	2_19_172	3	2019	2_19	172	Yes
2_2_2018	2_2_144	213	2018	2_2	144	Yes
2_2_2018	2_2_145	1352	2018	2_2	145	Yes
2_2_2018	2_2_146	907	2018	2_2	146	Yes
2_2_2018	2_2_147	150	2018	2_2	147	Yes
2_2_2018	2_2_148	187	2018	2_2	148	Yes
2_2_2018	2_2_149	1279	2018	2_2	149	Yes
2_2_2018	2_2_150	740	2018	2_2	150	Yes
2_2_2018	2_2_151	375	2018	2_2	151	Yes
2_2_2018	2_2_152	677	2018	2_2	152	Yes
2_2_2018	2_2_153	197	2018	2_2	153	Yes
2_2_2018	2_2_154	187	2018	2_2	154	Yes
2_2_2018	2_2_155	177	2018	2_2	155	Yes
2_2_2018	2_2_156	98	2018	2_2	156	Yes
2_2_2018	2_2_157	138	2018	2_2	157	Yes
2_2_2018	2_2_158	360	2018	2_2	158	Yes
2_2_2018	2_2_159	716	2018	2_2	159	Yes
2_2_2018	2_2_160	691	2018	2_2	160	Yes
2_2_2018	2_2_161	590	2018	2_2	161	Yes
2_2_2018	2_2_162	837	2018	2_2	162	Yes
2_2_2018	2_2_163	880	2018	2_2	163	Yes
2_2_2018	2_2_164	685	2018	2_2	164	Yes
2_2_2018	2_2_165	1026	2018	2_2	165	Yes
2_2_2018	2_2_166	1140	2018	2_2	166	Yes
2_2_2018	2_2_167	1845	2018	2_2	167	Yes
2_2_2018	2_2_168	6345	2018	2_2	168	Yes
2_2_2018	2_2_169	7541	2018	2_2	169	Yes
2_2_2018	2_2_170	7789	2018	2_2	170	Yes
2_2_2018	2_2_171	5843	2018	2_2	171	Yes
2_2_2018	2_2_172	9176	2018	2_2	172	Yes
2_2_2018	2_2_173	8189	2018	2_2	173	Yes
2_2_2018	2_2_174	10362	2018	2_2	174	Yes
2_2_2018	2_2_175	8424	2018	2_2	175	Yes
2_2_2018	2_2_176	20195	2018	2_2	176	Yes
2_2_2018	2_2_177	1	2018	2_2	177	Yes
2_2_2018	2_2_182	4	2018	2_2	182	Yes
2_20_2019	2_20_102	39	2019	2_20	102	Yes
2_20_2019	2_20_103	21	2019	2_20	103	Yes
2_20_2019	2_20_104	13	2019	2_20	104	Yes
2_20_2019	2_20_105	6	2019	2_20	105	Yes
2_20_2019	2_20_106	15	2019	2_20	106	Yes
2_20_2019	2_20_110	27	2019	2_20	110	Yes
2_20_2019	2_20_126	41	2019	2_20	126	Yes
2_20_2019	2_20_131	47	2019	2_20	131	Yes
2_20_2019	2_20_144	301	2019	2_20	144	Yes
2_20_2019	2_20_145	470	2019	2_20	145	Yes
2_20_2019	2_20_146	1224	2019	2_20	146	Yes
2_20_2019	2_20_147	1268	2019	2_20	147	Yes
2_20_2019	2_20_148	440	2019	2_20	148	Yes
2_20_2019	2_20_149	360	2019	2_20	149	Yes
2_20_2019	2_20_150	490	2019	2_20	150	Yes
2_20_2019	2_20_151	737	2019	2_20	151	Yes
2_20_2019	2_20_152	727	2019	2_20	152	Yes
2_20_2019	2_20_153	310	2019	2_20	153	Yes
2_20_2019	2_20_154	266	2019	2_20	154	Yes
2_20_2019	2_20_155	290	2019	2_20	155	Yes
2_20_2019	2_20_156	379	2019	2_20	156	Yes
2_20_2019	2_20_157	370	2019	2_20	157	Yes
2_20_2019	2_20_158	525	2019	2_20	158	Yes
2_20_2019	2_20_159	749	2019	2_20	159	Yes
2_20_2019	2_20_160	670	2019	2_20	160	Yes
2_20_2019	2_20_161	300	2019	2_20	161	Yes
2_20_2019	2_20_162	420	2019	2_20	162	Yes
2_20_2019	2_20_163	440	2019	2_20	163	Yes
2_20_2019	2_20_164	261	2019	2_20	164	Yes
2_20_2019	2_20_165	462	2019	2_20	165	Yes
2_20_2019	2_20_166	492	2019	2_20	166	Yes
2_20_2019	2_20_167	224	2019	2_20	167	Yes
2_20_2019	2_20_168	659	2019	2_20	168	Yes
2_20_2019	2_20_169	1347	2019	2_20	169	Yes
2_20_2019	2_20_170	9596	2019	2_20	170	Yes
2_20_2019	2_20_171	17788	2019	2_20	171	Yes
2_20_2019	2_20_172	15787	2019	2_20	172	Yes
2_20_2019	2_20_173	4437	2019	2_20	173	Yes
2_20_2019	2_20_175	44	2019	2_20	175	Yes
2_21_2018	2_21_141	980	2018	2_21	141	Yes
2_21_2018	2_21_142	661	2018	2_21	142	Yes
2_21_2018	2_21_143	1911	2018	2_21	143	Yes
2_21_2018	2_21_144	3134	2018	2_21	144	Yes
2_21_2018	2_21_145	5129	2018	2_21	145	Yes
2_21_2018	2_21_146	6831	2018	2_21	146	Yes
2_21_2018	2_21_147	1507	2018	2_21	147	Yes
2_21_2018	2_21_148	3587	2018	2_21	148	Yes
2_21_2018	2_21_149	5524	2018	2_21	149	Yes
2_21_2018	2_21_150	4449	2018	2_21	150	Yes
2_21_2018	2_21_151	3053	2018	2_21	151	Yes
2_21_2018	2_21_152	4457	2018	2_21	152	Yes
2_21_2018	2_21_153	1751	2018	2_21	153	Yes
2_21_2018	2_21_154	1887	2018	2_21	154	Yes
2_21_2018	2_21_155	1303	2018	2_21	155	Yes
2_21_2018	2_21_156	745	2018	2_21	156	Yes
2_21_2018	2_21_157	757	2018	2_21	157	Yes
2_21_2018	2_21_158	1315	2018	2_21	158	Yes
2_21_2018	2_21_159	1104	2018	2_21	159	Yes
2_21_2018	2_21_160	912	2018	2_21	160	Yes
2_21_2018	2_21_161	992	2018	2_21	161	Yes
2_21_2018	2_21_162	1167	2018	2_21	162	Yes
2_21_2018	2_21_163	1107	2018	2_21	163	Yes
2_21_2018	2_21_164	840	2018	2_21	164	Yes
2_21_2018	2_21_165	615	2018	2_21	165	Yes
2_21_2018	2_21_166	588	2018	2_21	166	Yes
2_21_2018	2_21_167	2424	2018	2_21	167	Yes
2_21_2018	2_21_168	2073	2018	2_21	168	Yes
2_21_2018	2_21_169	2006	2018	2_21	169	Yes
2_21_2018	2_21_170	1007	2018	2_21	170	Yes
2_21_2018	2_21_171	321	2018	2_21	171	Yes
2_21_2018	2_21_172	4	2018	2_21	172	Yes
2_21_2018	2_21_173	9	2018	2_21	173	Yes
2_21_2018	2_21_175	12	2018	2_21	175	Yes
2_21_2018	2_21_177	54	2018	2_21	177	Yes
2_21_2018	2_21_178	46	2018	2_21	178	Yes
2_21_2018	2_21_180	11	2018	2_21	180	Yes
2_21_2018	2_21_181	44	2018	2_21	181	Yes
2_21_2018	2_21_182	4	2018	2_21	182	Yes
2_22_2019	2_22_102	261	2019	2_22	102	Yes
2_22_2019	2_22_103	414	2019	2_22	103	Yes
2_22_2019	2_22_104	52	2019	2_22	104	Yes
2_22_2019	2_22_105	17	2019	2_22	105	Yes
2_22_2019	2_22_106	49	2019	2_22	106	Yes
2_22_2019	2_22_107	19	2019	2_22	107	Yes
2_22_2019	2_22_108	314	2019	2_22	108	Yes
2_22_2019	2_22_109	225	2019	2_22	109	Yes
2_22_2019	2_22_110	183	2019	2_22	110	Yes
2_22_2019	2_22_111	75	2019	2_22	111	Yes
2_22_2019	2_22_112	28	2019	2_22	112	Yes
2_22_2019	2_22_113	422	2019	2_22	113	Yes
2_22_2019	2_22_114	6	2019	2_22	114	Yes
2_22_2019	2_22_115	394	2019	2_22	115	Yes
2_22_2019	2_22_116	112	2019	2_22	116	Yes
2_22_2019	2_22_117	717	2019	2_22	117	Yes
2_22_2019	2_22_118	39	2019	2_22	118	Yes
2_22_2019	2_22_119	467	2019	2_22	119	Yes
2_22_2019	2_22_120	170	2019	2_22	120	Yes
2_22_2019	2_22_121	296	2019	2_22	121	Yes
2_22_2019	2_22_122	582	2019	2_22	122	Yes
2_22_2019	2_22_123	465	2019	2_22	123	Yes
2_22_2019	2_22_124	250	2019	2_22	124	Yes
2_22_2019	2_22_125	198	2019	2_22	125	Yes
2_22_2019	2_22_126	633	2019	2_22	126	Yes
2_22_2019	2_22_127	201	2019	2_22	127	Yes
2_22_2019	2_22_128	223	2019	2_22	128	Yes
2_22_2019	2_22_129	291	2019	2_22	129	Yes
2_22_2019	2_22_130	46	2019	2_22	130	Yes
2_22_2019	2_22_131	171	2019	2_22	131	Yes
2_22_2019	2_22_135	785	2019	2_22	135	Yes
2_22_2019	2_22_136	1718	2019	2_22	136	Yes
2_22_2019	2_22_137	1412	2019	2_22	137	Yes
2_22_2019	2_22_138	2781	2019	2_22	138	Yes
2_22_2019	2_22_139	2208	2019	2_22	139	Yes
2_22_2019	2_22_140	2100	2019	2_22	140	Yes
2_22_2019	2_22_141	2396	2019	2_22	141	Yes
2_22_2019	2_22_142	1525	2019	2_22	142	Yes
2_22_2019	2_22_143	860	2019	2_22	143	Yes
2_22_2019	2_22_144	173	2019	2_22	144	Yes
2_22_2019	2_22_145	568	2019	2_22	145	Yes
2_22_2019	2_22_146	138	2019	2_22	146	Yes
2_22_2019	2_22_148	331	2019	2_22	148	Yes
2_22_2019	2_22_149	567	2019	2_22	149	Yes
2_22_2019	2_22_150	732	2019	2_22	150	Yes
2_22_2019	2_22_151	2146	2019	2_22	151	Yes
2_22_2019	2_22_152	3437	2019	2_22	152	Yes
2_22_2019	2_22_153	1318	2019	2_22	153	Yes
2_22_2019	2_22_154	583	2019	2_22	154	Yes
2_22_2019	2_22_155	1493	2019	2_22	155	Yes
2_22_2019	2_22_156	3023	2019	2_22	156	Yes
2_22_2019	2_22_157	928	2019	2_22	157	Yes
2_22_2019	2_22_158	739	2019	2_22	158	Yes
2_22_2019	2_22_161	5	2019	2_22	161	Yes
2_22_2019	2_22_168	3	2019	2_22	168	Yes
2_22_2019	2_22_170	52	2019	2_22	170	Yes
2_22_2019	2_22_171	2	2019	2_22	171	Yes
2_22_2019	2_22_172	3	2019	2_22	172	Yes
2_22_2019	2_22_174	1	2019	2_22	174	Yes
2_22_2018	2_22_150	4915	2018	2_22	150	Yes
2_22_2018	2_22_151	4641	2018	2_22	151	Yes
2_22_2018	2_22_152	6129	2018	2_22	152	Yes
2_22_2018	2_22_153	816	2018	2_22	153	Yes
2_22_2018	2_22_154	924	2018	2_22	154	Yes
2_22_2018	2_22_155	743	2018	2_22	155	Yes
2_22_2018	2_22_156	479	2018	2_22	156	Yes
2_22_2018	2_22_157	904	2018	2_22	157	Yes
2_22_2018	2_22_158	1436	2018	2_22	158	Yes
2_22_2018	2_22_159	1934	2018	2_22	159	Yes
2_22_2018	2_22_160	1367	2018	2_22	160	Yes
2_22_2018	2_22_161	1315	2018	2_22	161	Yes
2_22_2018	2_22_162	1637	2018	2_22	162	Yes
2_22_2018	2_22_163	1825	2018	2_22	163	Yes
2_22_2018	2_22_164	1237	2018	2_22	164	Yes
2_22_2018	2_22_165	1244	2018	2_22	165	Yes
2_22_2018	2_22_166	3289	2018	2_22	166	Yes
2_22_2018	2_22_167	13029	2018	2_22	167	Yes
2_22_2018	2_22_168	17829	2018	2_22	168	Yes
2_22_2018	2_22_169	21566	2018	2_22	169	Yes
2_22_2018	2_22_170	25061	2018	2_22	170	Yes
2_22_2018	2_22_171	12579	2018	2_22	171	Yes
2_22_2018	2_22_172	12	2018	2_22	172	Yes
2_22_2018	2_22_173	2	2018	2_22	173	Yes
2_22_2018	2_22_176	1	2018	2_22	176	Yes
2_22_2018	2_22_179	1	2018	2_22	179	Yes
2_22_2018	2_22_180	195	2018	2_22	180	Yes
2_22_2018	2_22_181	97	2018	2_22	181	Yes
2_22_2018	2_22_182	8	2018	2_22	182	Yes
2_25_2019	2_25_101	15	2019	2_25	101	Yes
2_25_2019	2_25_102	117	2019	2_25	102	Yes
2_25_2019	2_25_103	3034	2019	2_25	103	Yes
2_25_2019	2_25_104	441	2019	2_25	104	Yes
2_25_2019	2_25_107	1	2019	2_25	107	Yes
2_25_2019	2_25_108	189	2019	2_25	108	Yes
2_25_2019	2_25_109	249	2019	2_25	109	Yes
2_25_2019	2_25_110	83	2019	2_25	110	Yes
2_25_2019	2_25_111	39	2019	2_25	111	Yes
2_25_2019	2_25_112	166	2019	2_25	112	Yes
2_25_2019	2_25_113	284	2019	2_25	113	Yes
2_25_2019	2_25_114	2	2019	2_25	114	Yes
2_25_2019	2_25_115	323	2019	2_25	115	Yes
2_25_2019	2_25_141	7	2019	2_25	141	Yes
2_25_2019	2_25_146	1	2019	2_25	146	Yes
2_25_2019	2_25_161	12	2019	2_25	161	Yes
2_25_2019	2_25_165	4	2019	2_25	165	Yes
2_25_2019	2_25_168	11	2019	2_25	168	Yes
2_25_2019	2_25_170	6	2019	2_25	170	Yes
2_25_2019	2_25_172	14	2019	2_25	172	Yes
2_25_2019	2_25_173	8	2019	2_25	173	Yes
2_25_2019	2_25_174	2	2019	2_25	174	Yes
2_27_2018	2_27_146	745	2018	2_27	146	Yes
2_27_2018	2_27_147	402	2018	2_27	147	Yes
2_27_2018	2_27_148	1	2018	2_27	148	Yes
2_27_2018	2_27_155	938	2018	2_27	155	Yes
2_27_2018	2_27_156	426	2018	2_27	156	Yes
2_27_2018	2_27_157	161	2018	2_27	157	Yes
2_27_2018	2_27_158	1328	2018	2_27	158	Yes
2_27_2018	2_27_159	1455	2018	2_27	159	Yes
2_27_2018	2_27_160	1648	2018	2_27	160	Yes
2_27_2018	2_27_161	53	2018	2_27	161	Yes
2_27_2018	2_27_179	5	2018	2_27	179	Yes
2_27_2018	2_27_180	1	2018	2_27	180	Yes
2_27_2018	2_27_181	30	2018	2_27	181	Yes
2_27_2018	2_27_184	2	2018	2_27	184	Yes
2_29_2019	2_29_101	513	2019	2_29	101	Yes
2_29_2019	2_29_102	414	2019	2_29	102	Yes
2_29_2019	2_29_103	3221	2019	2_29	103	Yes
2_29_2019	2_29_104	905	2019	2_29	104	Yes
2_29_2019	2_29_105	95	2019	2_29	105	Yes
2_29_2019	2_29_108	1629	2019	2_29	108	Yes
2_29_2019	2_29_109	1119	2019	2_29	109	Yes
2_29_2019	2_29_110	729	2019	2_29	110	Yes
2_29_2019	2_29_111	387	2019	2_29	111	Yes
2_29_2019	2_29_112	772	2019	2_29	112	Yes
2_29_2019	2_29_113	1855	2019	2_29	113	Yes
2_29_2019	2_29_114	1111	2019	2_29	114	Yes
2_29_2019	2_29_115	2704	2019	2_29	115	Yes
2_29_2019	2_29_116	940	2019	2_29	116	Yes
2_29_2019	2_29_117	1447	2019	2_29	117	Yes
2_29_2019	2_29_118	1228	2019	2_29	118	Yes
2_29_2019	2_29_119	2177	2019	2_29	119	Yes
2_29_2019	2_29_120	1655	2019	2_29	120	Yes
2_29_2019	2_29_121	2879	2019	2_29	121	Yes
2_29_2019	2_29_122	1155	2019	2_29	122	Yes
2_29_2019	2_29_123	2089	2019	2_29	123	Yes
2_29_2019	2_29_124	753	2019	2_29	124	Yes
2_29_2019	2_29_125	752	2019	2_29	125	Yes
2_29_2019	2_29_126	2086	2019	2_29	126	Yes
2_29_2019	2_29_127	1983	2019	2_29	127	Yes
2_29_2019	2_29_128	2498	2019	2_29	128	Yes
2_29_2019	2_29_129	1383	2019	2_29	129	Yes
2_29_2019	2_29_130	1666	2019	2_29	130	Yes
2_29_2019	2_29_131	2078	2019	2_29	131	Yes
2_29_2019	2_29_132	821	2019	2_29	132	Yes
2_29_2019	2_29_133	660	2019	2_29	133	Yes
2_29_2019	2_29_134	928	2019	2_29	134	Yes
2_29_2019	2_29_135	3699	2019	2_29	135	Yes
2_29_2019	2_29_136	3531	2019	2_29	136	Yes
2_29_2019	2_29_137	3361	2019	2_29	137	Yes
2_29_2019	2_29_138	5008	2019	2_29	138	Yes
2_29_2019	2_29_139	5367	2019	2_29	139	Yes
2_29_2019	2_29_140	4808	2019	2_29	140	Yes
2_29_2019	2_29_141	1945	2019	2_29	141	Yes
2_29_2019	2_29_142	1123	2019	2_29	142	Yes
2_29_2019	2_29_143	1752	2019	2_29	143	Yes
2_29_2019	2_29_144	2256	2019	2_29	144	Yes
2_29_2019	2_29_145	573	2019	2_29	145	Yes
2_29_2019	2_29_147	4647	2019	2_29	147	Yes
2_29_2019	2_29_148	3072	2019	2_29	148	Yes
2_29_2019	2_29_149	1984	2019	2_29	149	Yes
2_29_2019	2_29_150	1893	2019	2_29	150	Yes
2_29_2019	2_29_151	2934	2019	2_29	151	Yes
2_29_2019	2_29_152	2904	2019	2_29	152	Yes
2_29_2019	2_29_153	1525	2019	2_29	153	Yes
2_29_2019	2_29_154	1134	2019	2_29	154	Yes
2_29_2019	2_29_155	2216	2019	2_29	155	Yes
2_29_2019	2_29_156	2958	2019	2_29	156	Yes
2_29_2019	2_29_157	163	2019	2_29	157	Yes
2_29_2019	2_29_158	238	2019	2_29	158	Yes
2_29_2019	2_29_159	3821	2019	2_29	159	Yes
2_29_2019	2_29_160	3062	2019	2_29	160	Yes
2_29_2019	2_29_161	1173	2019	2_29	161	Yes
2_29_2019	2_29_162	734	2019	2_29	162	Yes
2_29_2019	2_29_163	1151	2019	2_29	163	Yes
2_29_2019	2_29_164	485	2019	2_29	164	Yes
2_29_2019	2_29_165	939	2019	2_29	165	Yes
2_29_2019	2_29_166	1122	2019	2_29	166	Yes
2_29_2019	2_29_167	251	2019	2_29	167	Yes
2_29_2019	2_29_168	1164	2019	2_29	168	Yes
2_29_2019	2_29_169	1512	2019	2_29	169	Yes
2_29_2019	2_29_170	2815	2019	2_29	170	Yes
2_29_2019	2_29_171	1053	2019	2_29	171	Yes
2_29_2019	2_29_172	1316	2019	2_29	172	Yes
2_29_2019	2_29_173	1796	2019	2_29	173	Yes
2_29_2019	2_29_174	2536	2019	2_29	174	Yes
2_29_2019	2_29_175	1138	2019	2_29	175	Yes
2_29_2019	2_29_176	5089	2019	2_29	176	Yes
2_29_2019	2_29_177	8222	2019	2_29	177	Yes
2_29_2019	2_29_178	1317	2019	2_29	178	Yes
2_29_2019	2_29_179	1	2019	2_29	179	Yes
2_3_2019	2_3_102	13	2019	2_3	102	Yes
2_3_2019	2_3_103	56	2019	2_3	103	Yes
2_3_2019	2_3_104	27	2019	2_3	104	Yes
2_3_2019	2_3_106	17	2019	2_3	106	Yes
2_3_2019	2_3_107	5	2019	2_3	107	Yes
2_3_2019	2_3_108	59	2019	2_3	108	Yes
2_3_2019	2_3_109	4	2019	2_3	109	Yes
2_3_2019	2_3_110	32	2019	2_3	110	Yes
2_3_2019	2_3_111	137	2019	2_3	111	Yes
2_3_2019	2_3_112	190	2019	2_3	112	Yes
2_3_2019	2_3_113	192	2019	2_3	113	Yes
2_3_2019	2_3_114	26	2019	2_3	114	Yes
2_3_2019	2_3_115	149	2019	2_3	115	Yes
2_3_2019	2_3_116	4	2019	2_3	116	Yes
2_3_2019	2_3_118	3	2019	2_3	118	Yes
2_3_2019	2_3_119	223	2019	2_3	119	Yes
2_3_2019	2_3_120	31	2019	2_3	120	Yes
2_3_2019	2_3_121	12	2019	2_3	121	Yes
2_3_2019	2_3_122	167	2019	2_3	122	Yes
2_3_2019	2_3_123	227	2019	2_3	123	Yes
2_3_2019	2_3_124	150	2019	2_3	124	Yes
2_3_2019	2_3_125	28	2019	2_3	125	Yes
2_3_2019	2_3_126	379	2019	2_3	126	Yes
2_3_2019	2_3_127	162	2019	2_3	127	Yes
2_3_2019	2_3_128	352	2019	2_3	128	Yes
2_3_2019	2_3_129	180	2019	2_3	129	Yes
2_3_2019	2_3_130	49	2019	2_3	130	Yes
2_3_2019	2_3_131	151	2019	2_3	131	Yes
2_3_2019	2_3_133	161	2019	2_3	133	Yes
2_3_2019	2_3_135	16	2019	2_3	135	Yes
2_3_2019	2_3_136	278	2019	2_3	136	Yes
2_3_2019	2_3_137	154	2019	2_3	137	Yes
2_3_2019	2_3_138	85	2019	2_3	138	Yes
2_3_2019	2_3_139	240	2019	2_3	139	Yes
2_3_2019	2_3_140	1051	2019	2_3	140	Yes
2_3_2019	2_3_141	757	2019	2_3	141	Yes
2_3_2019	2_3_142	740	2019	2_3	142	Yes
